PDS,ANZ_S,RTS_E28010.0,RTS_E28010.1,RTS_E28010.3,RTS_E28010.3.MW_A_PR,RTS_E28010.3.MW_M_PR,RTS_E28010.3.MW_A_PW,RTS_E28010.3.MW_M_PW,RTS_E28010.4,RTS_E28010.4.MW_A_PR,RTS_E28010.4.MW_M_PR,RTS_E28010.4.MW_A_PW,RTS_E28010.4.MW_M_PW,RTS_E28010.9,RTS_E28020.0,RTS_E28020.1,RTS_E28020.3,RTS_E28020.3.MW_A_PR,RTS_E28020.3.MW_M_PR,RTS_E28020.3.MW_A_PW,RTS_E28020.3.MW_M_PW,RTS_E28020.4,RTS_E28020.4.MW_A_PR,RTS_E28020.4.MW_M_PR,RTS_E28020.4.MW_A_PW,RTS_E28020.4.MW_M_PW,RTS_E28020.9,RTS_E28030.0,RTS_E28030.1,RTS_E28030.3,RTS_E28030.3.MW_A_PR,RTS_E28030.3.MW_M_PR,RTS_E28030.3.MW_A_PW,RTS_E28030.3.MW_M_PW,RTS_E28030.4,RTS_E28030.4.MW_A_PR,RTS_E28030.4.MW_M_PR,RTS_E28030.4.MW_A_PW,RTS_E28030.4.MW_M_PW,RTS_E28030.9,RTS_E28040.0,RTS_E28040.1,RTS_E28040.3,RTS_E28040.3.MW_A_PR,RTS_E28040.3.MW_M_PR,RTS_E28040.3.MW_A_PW,RTS_E28040.3.MW_M_PW,RTS_E28040.4,RTS_E28040.4.MW_A_PR,RTS_E28040.4.MW_M_PR,RTS_E28040.4.MW_A_PW,RTS_E28040.4.MW_M_PW,RTS_E28040.9,RTS_E28050.0,RTS_E28050.1,RTS_E28050.3,RTS_E28050.3.MW_A_PR,RTS_E28050.3.MW_M_PR,RTS_E28050.3.MW_A_PW,RTS_E28050.3.MW_M_PW,RTS_E28050.4,RTS_E28050.4.MW_A_PR,RTS_E28050.4.MW_M_PR,RTS_E28050.4.MW_A_PW,RTS_E28050.4.MW_M_PW,RTS_E28050.9,RTS_E28060.0,RTS_E28060.1,RTS_E28060.3,RTS_E28060.3.MW_A_PR,RTS_E28060.3.MW_M_PR,RTS_E28060.3.MW_A_PW,RTS_E28060.3.MW_M_PW,RTS_E28060.4,RTS_E28060.4.MW_A_PR,RTS_E28060.4.MW_M_PR,RTS_E28060.4.MW_A_PW,RTS_E28060.4.MW_M_PW,RTS_E28060.9,RTS_E28070.0,RTS_E28070.1,RTS_E28070.3,RTS_E28070.3.MW_A_PR,RTS_E28070.3.MW_M_PR,RTS_E28070.3.MW_A_PW,RTS_E28070.3.MW_M_PW,RTS_E28070.4,RTS_E28070.4.MW_A_PR,RTS_E28070.4.MW_M_PR,RTS_E28070.4.MW_A_PW,RTS_E28070.4.MW_M_PW,RTS_E28070.9,RTS_E28080.0,RTS_E28080.1,RTS_E28080.3,RTS_E28080.3.MW_A_PR,RTS_E28080.3.MW_M_PR,RTS_E28080.3.MW_A_PW,RTS_E28080.3.MW_M_PW,RTS_E28080.4,RTS_E28080.4.MW_A_PR,RTS_E28080.4.MW_M_PR,RTS_E28080.4.MW_A_PW,RTS_E28080.4.MW_M_PW,RTS_E28080.9,RTS_E28090.0,RTS_E28090.1,RTS_E28090.3,RTS_E28090.3.MW_A_PR,RTS_E28090.3.MW_M_PR,RTS_E28090.3.MW_A_PW,RTS_E28090.3.MW_M_PW,RTS_E28090.4,RTS_E28090.4.MW_A_PR,RTS_E28090.4.MW_M_PR,RTS_E28090.4.MW_A_PW,RTS_E28090.4.MW_M_PW,RTS_E28090.9,RTS_E28100.0,RTS_E28100.1,RTS_E28100.3,RTS_E28100.3.MW_A_PR,RTS_E28100.3.MW_M_PR,RTS_E28100.3.MW_A_PW,RTS_E28100.3.MW_M_PW,RTS_E28100.4,RTS_E28100.4.MW_A_PR,RTS_E28100.4.MW_M_PR,RTS_E28100.4.MW_A_PW,RTS_E28100.4.MW_M_PW,RTS_E28100.9,RTS_E28110.0,RTS_E28110.1,RTS_E28110.3,RTS_E28110.3.MW_A_PR,RTS_E28110.3.MW_M_PR,RTS_E28110.3.MW_A_PW,RTS_E28110.3.MW_M_PW,RTS_E28110.4,RTS_E28110.4.MW_A_PR,RTS_E28110.4.MW_M_PR,RTS_E28110.4.MW_A_PW,RTS_E28110.4.MW_M_PW,RTS_E28110.9,RTS_E28120.0,RTS_E28120.1,RTS_E28120.3,RTS_E28120.3.MW_A_PR,RTS_E28120.3.MW_M_PR,RTS_E28120.3.MW_A_PW,RTS_E28120.3.MW_M_PW,RTS_E28120.4,RTS_E28120.4.MW_A_PR,RTS_E28120.4.MW_M_PR,RTS_E28120.4.MW_A_PW,RTS_E28120.4.MW_M_PW,RTS_E28120.9,RTS_E28130.0,RTS_E28130.1,RTS_E28130.3,RTS_E28130.3.MW_A_PR,RTS_E28130.3.MW_M_PR,RTS_E28130.3.MW_A_PW,RTS_E28130.3.MW_M_PW,RTS_E28130.4,RTS_E28130.4.MW_A_PR,RTS_E28130.4.MW_M_PR,RTS_E28130.4.MW_A_PW,RTS_E28130.4.MW_M_PW,RTS_E28130.9,RTS_E28140.0,RTS_E28140.1,RTS_E28140.3,RTS_E28140.3.MW_A_PR,RTS_E28140.3.MW_M_PR,RTS_E28140.3.MW_A_PW,RTS_E28140.3.MW_M_PW,RTS_E28140.4,RTS_E28140.4.MW_A_PR,RTS_E28140.4.MW_M_PR,RTS_E28140.4.MW_A_PW,RTS_E28140.4.MW_M_PW,RTS_E28140.9
7710566,58,,,1,16,480,"4,869565","146,086957",57,"50,438596","1670,526316","12,12714","400,481113",,,21,12,"4,833333",165,"1,219097","42,067699",25,"10,32","365,4","2,453765","87,532284",,10,6,10,"5,8",195,"1,339686","45,927174",32,"13,84375","433,125","3,074277","96,942542",,2,11,7,"11,571429","398,571429","2,933523","103,486201",38,"19,473684","606,315789","4,602535","143,702272",,28,25,2,"27,5",1080,"5,877111","227,237336",3,"55,333333",1730,"13,284439","417,37931",,11,6,18,"7,555556","222,777778","1,700643","49,73823",23,"16,043478","478,695652","3,850126","113,41357",,3,,,,,,,55,"1,454545","130,909091",",370449","33,340368",,2,3,10,2,120,",548254","32,895236",43,"3,186047","189,418605",",818028","48,722142",,3,9,7,2,90,",516709","23,251898",39,"4,128205","235,384615","1,020982","58,166687",,8,4,10,"5,3",255,"1,059843","51,547096",36,"5,5","277,5","1,295284","67,079674",,16,3,3,"2,333333",210,",524168","47,17511",36,"4,583333",380,"1,082203","90,174175",,33,12,,,,,,13,2,200,",447477","44,747665",,3,,11,1,30,",302339","9,070166",44,"2,431818","101,590909",",595973","25,2262",,1,,,,,,,57,1,30,",264639","7,939158",
7710567,177,,1,6,"20,166667","566,666667","5,306312","148,176424",170,"43,358824","1367,941176","10,413423","327,330969",,2,5,36,"9,833333",150,"2,646018","40,370194",134,"19,873134","434,253731","4,637131","99,825775",,,69,17,"4,058824","229,411765",",969882","50,475479",91,"9,395604","492,197802","2,216069","118,397127",,2,17,51,"12,27451",475,"2,582749","100,547333",107,"15,149533","569,439252","3,965746","149,292161",,136,21,3,17,970,"4,069354","231,732026",17,"27,058824","1383,529412","6,383315","329,773747",,14,14,14,"9,071429",220,"2,132687","51,579033",135,"21,392593","501,666667","5,073969","119,722549",,13,,27,1,60,",305583","18,334981",137,"2,189781","131,386861",",545249","32,714951",,,1,4,"4,25","127,5","1,054714","31,641414",172,"7,726744","320,930233","1,907253","79,886774",,9,28,12,"2,25","91,666667",",583544","24,107818",128,"4,125","184,453125","1,064692","46,766366",,1,44,23,"4,086957","225,652174",",984523","53,864601",109,"8,59633","467,752294","2,060856","112,357448",,7,65,59,"7,016949","212,033898","1,626214","49,181893",46,"9,369565","320,217391","2,317902","76,299283",,110,44,8,3,180,",894445","53,666667",15,4,240,",907941","54,476461",,,,,,,,,177,"11,372881","219,124294","2,852966","54,844843",,3,,,,,,,174,"3,178161","47,672414",",765346","11,480186",
7710568,67,,,2,"14,5","662,5","3,597222","160,319445",65,"39,046154","1606,076923","9,402196","386,852896",,1,20,2,2,120,",7",42,44,"14,568182","534,204545","3,178812","116,994248",,11,25,16,"7,0625","211,875","1,636112","49,083365",15,"11,466667",356,"2,409831","75,191484",,11,39,12,"10,083333","381,25","2,627505","99,038099",5,"15,6",645,"3,651538","149,906958",,23,43,1,16,825,"4,148148","213,888889",,,,,,,34,24,3,10,"196,666667","2,244463","44,320157",6,20,"478,333333","3,738128","86,916116",,12,,31,1,60,",264099","15,845972",24,"2,041667","122,5",",522148","31,32888",,,4,2,5,120,"1,847222","44,333334",61,"18,754098","322,459016","4,533335","79,100094",,16,32,3,4,"93,333333",",859114","20,816993",16,5,"183,75","1,220462","45,077816",,32,31,2,"2,5","142,5",",7875","45,0625",2,5,270,"1,390805","76,206897",,17,28,13,"6,769231","203,076923","1,618396","48,55189",9,"8,555556","256,666667","2,496865","74,905955",,53,5,2,3,180,",777778","46,666667",7,4,240,"1,123515","67,410876",,2,3,5,2,30,",523094","7,846405",57,"3,736842","81,052632",",883473","19,10663",,5,,,,,,,62,"1,080645","17,419355",",270974","4,397145",
7710569,110,,,,,,,,110,"69,909091","2275,045455","15,057814","490,453224",,7,15,12,"6,25","200,833333","1,359791","42,606879",76,"12,986842","449,473684","2,746302","94,721316",,,,,,,,,110,"21,972727","1034,5","4,706916","219,378131",,2,1,10,"14,8",484,"3,14808","103,473709",97,"26,628866","973,608247","5,630641","205,597156",,66,27,4,"31,75","1293,75","5,517272","224,687473",13,"37,076923","1553,076923","7,485308","312,669481",,6,17,30,"7,733333",223,"1,645029","47,635026",57,"12,157895","337,894737","2,615512","72,294483",,4,,5,1,60,",222191","13,331434",101,"2,594059","155,643564",",60022","36,013198",,,8,8,"2,875","133,75",",751034","34,602184",94,"4,425532","217,765957","1,01432","49,912486",,,5,,,,,,105,"2,466667","189,857143",",568369","43,411887",,,47,5,"3,8",183,",994615","47,705148",58,"8,844828","455,431034","1,934131","99,182394",,8,18,28,"5,428571","244,285714","1,129998","50,849924",56,"7,125","320,714286","1,603153","72,132314",,97,4,,,,,,9,4,240,",834689","50,08133",,,,,,,,,110,"4,045455","155,045455",",915721","35,11838",,2,,,,,,,108,"1,018519","15,555556",",234534","3,565439",
7710570,163,,,12,17,"508,75","5,517133","165,177453",151,"33,642384",1005,"9,583175","285,734252",,23,16,15,"2,933333",152,",871363","43,881784",109,"9,06422","306,46789","2,552604","87,420882",,,14,12,"3,833333","147,5","1,230678","47,253822",137,"9,744526","380,364964","2,67902","106,120979",,12,19,29,"11,37931","345,517241","3,424667","104,188275",103,"15,582524","502,135922","4,435766","142,483978",,127,32,,,,,,4,"26,25",1050,"7,6375","307,5",,26,34,44,"6,840909","164,886364","2,023952","48,902293",59,"11,677966",280,"3,208019","77,040309",,12,,12,1,60,",300694","18,041635",139,2,120,",610713","36,642785",,4,4,3,4,135,"1,089581","36,773359",152,"5,894737","246,019737","1,788564","74,809475",,26,28,16,2,90,",575925","26,150992",93,"3,236559","145,806452",",975341","43,863723",,2,16,29,"3,103448","181,034483",",792648","46,141282",116,"4,913793","276,465517","1,500849","84,676198",,40,17,26,"3,615385","162,692308","1,082829","48,727306",80,"5,7875","260,4375","1,596152","71,826861",,120,1,1,2,150,",7","52,5",41,3,210,",953086","66,716004",,4,2,2,1,30,",35","10,5",155,"2,496774","93,290323",",752517","28,195301",,4,,,,,,,159,"1,144654","19,245283",",346819","5,916277",
7710571,89,,,,,,,,89,"78,348315","2344,94382","19,865237","593,118688",,,44,9,"4,888889","156,666667","1,357637","42,63671",36,"8,722222","317,361111","2,173595","78,27234",,22,7,4,5,"202,5","1,389706","53,040441",56,"16,160714","590,625","3,941993","143,504357",,16,36,22,"16,409091","364,090909","4,40704","96,26752",15,"27,866667",650,"6,840082","158,564636",,59,30,,,,,,,,,,,,6,5,3,10,200,"2,62106","52,421206",75,"24,666667","599,133333","6,163782","149,54285",,21,1,,,,,,67,"3,19403","162,537313",",848678","42,771949",,,15,12,"6,75","113,75","1,732652","30,364788",62,"9,548387","257,903226","2,419458","65,795965",,44,12,11,"4,181818","86,363636","1,233631","25,855219",22,"6,727273","274,318182","1,690442","67,200534",,28,34,13,"3,461538","207,692308",",822708","49,52673",14,"4,928571","287,857143","1,312286","75,943277",,12,57,18,"7,222222","186,111111","1,880289","48,96726",2,"11,5",275,"2,634532","63,022876",,77,7,3,3,160,",815142","42,815904",2,4,240,",930283","55,816994",,,,38,2,40,",530387","10,607725",51,"5,568627","120,588235","1,454002","30,696057",,,,,,,,,89,"1,955056","29,325843",",512154","7,682307",
7710572,58,,,,,,,,58,"58,344828","1662,413793","15,987151","454,835821",,19,14,7,"4,857143","145,714286","1,354115","40,623449",18,"8,055556","241,666667","2,066981","62,009433",,,6,3,"4,333333",130,"1,596491","47,894737",49,"22,040816","702,55102","5,704943","184,382978",,1,8,19,"10,526316","352,105263","2,877722","97,837651",30,"15,766667",527,"4,264199","143,295598",,32,19,7,"27,285714","1011,428571","6,153994","227,824077",,,,,,,20,4,4,6,180,"1,726974","51,809211",30,"11,2",336,"2,979068","89,372054",,58,,,,,,,,,,,,,,38,14,"5,214286","118,928571","1,422495","34,46013",6,"7,5","172,5","2,070431","47,966278",,1,20,5,2,90,",71155","32,01975",32,"3,21875","156,5625",",928891","45,157433",,,11,12,"3,583333",200,",88316","49,056675",35,"4,571429","263,142857","1,305113","75,674824",,12,26,9,"2,888889","173,333333",",769093","46,145607",11,"4,181818","250,909091","1,276994","76,619669",,58,,,,,,,,,,,,,,,,,,,,58,"1,068966","46,551724",",316945","13,7872",,2,,,,,,,56,"1,017857","20,357143",",298569","5,971375",
7710573,524,,9,26,"16,038462","690,576923","3,616631","155,576373",489,"35,556237","1542,699387","8,518383","369,927656",,1,119,31,"5,580645","165,967742","1,456233","41,53017",373,"21,605898","749,168901","5,109561","176,305079",,96,57,24,"6,791667","216,25","1,522823","49,65511",347,"15,414986","685,778098","3,53619","156,747693",,52,102,55,"11,581818","417,272727","2,744851","98,91774",315,"20,873016","811,333333","4,886569","190,953879",,322,145,15,"22,133333",971,"5,23974","230,274372",42,"38,52381","1702,142857","8,066588","356,219158",,152,162,53,"7,490566","186,698113","1,967973","48,418156",157,"13,528662","315,859873","3,176315","73,679849",,53,,10,1,60,",303182","18,190901",461,"3,45987","207,592191",",874314","52,458854",,4,12,4,"3,5","107,5",",919682","27,751072",504,"6,551587","285,218254","1,660322","72,169031",,41,46,9,2,95,",569083","26,714274",428,"2,28972","131,109813",",571797","32,845446",,23,180,61,"4,196721","211,967213","1,018555","51,336689",260,"7,230769","392,269231","1,676576","90,150418",,119,111,57,"5,403509","238,157895","1,177071","52,023524",237,"7,012658","315,590717","1,702328","76,517109",,482,17,,,,,,25,"4,12","247,2","1,086038","65,162279",,5,1,1,1,30,",259259","7,777778",517,"3,541586","119,274662",",876638","29,65761",,50,,,,,,,474,"1,149789","19,335443",",292397","4,920693",
7710574,186,,,1,25,840,"5,147059","172,941176",185,"42,405405","1452,486486","11,392141","390,726059",,,33,8,"3,5","127,5","1,083112","39,346467",145,"12,441379","561,724138","3,237494","145,845835",,,118,12,"3,916667","197,5",",997108","51,907279",56,"7,285714",750,"1,991466","204,073781",,6,90,78,"12,064103","361,923077","3,200069","96,002076",12,"16,416667","492,5","4,391471","131,744118",,169,9,4,"19,5",1170,"4,428377","265,702614",4,"22,5",1350,"5,613721","336,823229",,22,55,65,"6,646154","184,615385","1,758203","48,704547",44,"12,886364","324,318182","3,324603","83,501389",,16,,42,1,60,",308295","18,4977",128,2,120,",535143","32,108576",,,8,11,"4,363636","121,363636","1,400214","38,912994",167,"6,233533","230,718563","1,707556","63,227627",,3,111,29,"2,103448","83,793103",",576404","23,318964",43,"3,55814","237,906977",",917706","61,161801",,1,24,33,"5,060606","182,727273","1,370647","49,581562",128,"8,648438","308,203125","2,338788","83,554024",,4,53,81,"6,259259","187,777778","1,625942","48,778264",48,"8,9375","268,125","2,566268","76,988037",,159,10,9,2,150,",589532","44,214848",8,3,225,",820384","61,528799",,,,2,2,30,",411765","6,176471",184,"5,228261","104,836957","1,458944","29,263968",,6,,,,,,,180,"1,372222","20,583333",",377466","5,661987",
7710575,163,,3,3,"15,666667",490,"4,822222","152,444444",157,"43,426752","1424,713376","10,529797","346,48999",,2,56,7,"4,142857","267,857143",",664728","42,261887",98,"10,571429","329,183673","2,637853","85,574553",,15,8,16,"5,625","172,5","1,599634","49,447343",124,"16,209677","545,524194","3,838655","129,91758",,3,10,40,"7,075","420,75","1,738906","103,431307",110,"9,272727","549,818182","2,23457","132,648656",,110,49,3,"23,666667",1050,"5,020145","222,553523",1,22,1230,"6,16","344,4",,14,27,48,"11,645833","216,666667","2,727781","50,811837",74,"16,918919","326,418919","4,064412","78,277084",,41,,122,1,60,",245913","14,754782",,,,,,,11,60,65,"3,861538","122,923077",",954864","30,415017",27,"6,407407","199,814815","1,671736","52,365613",,39,41,48,2,"104,0625",",497742","25,888363",35,"3,285714","164,571429",",817383","41,223688",,3,11,18,"3,833333","206,111111",",92879","49,586837",131,"5,305344","314,351145","1,321703","78,211932",,107,15,18,"7,666667",230,"1,675455","50,263654",23,"11,565217","346,956522","2,646596","79,397876",,143,,1,2,150,",518519","38,888889",19,3,210,",772149","54,050456",,,,,,,,,163,"10,828221","214,570552","2,627651","52,163393",,66,,,,,,,97,1,15,",255122","3,826833",
7710576,160,,5,6,"18,833333","566,666667","4,817916","144,891004",149,"46,798658","1574,798658","10,993046","369,150535",,3,90,14,"9,714286","159,642857","2,428298","39,489356",53,"19,943396","390,566038","4,836023","93,444863",,19,26,17,"7,588235","246,470588","1,630772","52,783688",98,"13,785714","494,540816","3,340175","119,975234",,59,16,33,9,"450,909091","2,04007","102,158737",52,"12,730769","652,788462","2,881091","148,388191",,75,66,9,"20,444444","968,333333","5,225784","246,243414",10,38,1848,"7,587542","365,797748",,17,33,40,"7,825","213,375","1,842104","50,092579",70,"15,8","410,285714","3,583212","92,975713",,44,11,,,,,,105,"2,971429","149,857143",",75647","37,982397",,,70,32,"4,28125","131,09375","1,091671","33,501739",58,"6,448276","237,844828","1,543835","56,963148",,65,23,24,"1,5","93,125",",374379","22,497346",48,"3,416667","185,208333",",84844","46,203449",,47,24,20,3,"206,5",",687796","47,133106",69,"6,275362","400,507246","1,448508","92,220332",,70,37,15,"5,6","207,666667","1,266968","46,495121",38,"10,842105","420,526316","2,590744","99,27177",,152,3,2,3,180,",777778","46,666667",3,5,300,"1,25774","75,464388",,27,26,14,"2,071429","31,785714",",557647","8,507671",93,"4,494624","112,473118","1,110504","27,756293",,69,,,,,,,91,"1,538462","24,450549",",410609","6,512399",
7710577,376,,3,30,"20,966667",652,"5,095354","158,66194",343,"38,163265","1342,44898","9,516156","334,370265",,6,14,65,"8,430769",189,"2,061575","46,300319",291,"17,130584","505,120275","4,243234","124,759397",,22,41,15,"5,533333",184,"1,44833","48,390458",298,"10,969799","473,154362","2,69783","116,525474",,9,50,25,"7,2","371,4","1,924782","99,429112",292,"13,479452","741,061644","3,310816","182,114365",,204,149,10,"22,5",978,"5,779638","250,828131",13,"31,692308","1366,153846","7,856749","341,454255",,98,51,43,"6,395349","194,651163","1,645046","50,119586",184,"18,021739","550,597826","4,358614","133,209684",,31,,64,1,60,",269155","16,149289",281,"2,882562","170,711744",",713274","42,288819",,1,12,12,"7,416667","118,75","2,086998","33,404966",351,"13,626781","327,564103","3,392145","81,829386",,64,56,8,"2,125","91,875",",560292","24,240907",248,"1,802419","215,483871",",444913","53,602833",,10,63,87,"5,804598","196,83908","1,453011","49,369793",216,"10,018519","371,597222","2,477321","91,987331",,45,127,138,"6,789855","203,695652","1,673098","50,192945",66,"8,969697","269,090909","2,179861","65,395835",,335,10,4,3,180,",728824","43,729412",27,"4,37037","262,222222","1,05398","63,238816",,,1,3,"1,666667",30,",594263","10,21024",372,"5,077957","129,717742","1,262232","32,485934",,2,,,,,,,374,"5,029412","284,719251","1,251258","70,811225",
7710578,105,,1,9,20,"606,666667","5,24653","159,426769",95,"44,778947","1384,105263","10,930722","338,727817",,,33,3,"6,333333",140,"1,804994","39,949495",69,"14,710145","508,115942","3,459867","118,110881",,20,10,9,"7,666667","231,666667","1,689913","51,073726",66,"11,090909","406,590909","2,711042","100,032144",,1,24,18,"11,277778","391,666667","2,773822","97,635791",62,"24,548387","795,483871","5,979361","194,581816",,33,59,3,"22,666667","898,333333","6,41349","253,394154",10,"36,4","1491,5","8,329784","339,987814",,1,8,32,"6,90625","195,3125","1,79663","50,910249",64,"13,5625","349,453125","3,15585","81,790821",,4,,,,,,,101,"4,633663","208,514851","1,14551","51,547931",,2,11,12,"3,666667","134,583333",",914351","33,388605",80,"4,575","184,9375","1,178051","47,597358",,,21,,,,,,84,"2,97619","172,916667",",771658","44,907388",,6,32,6,"3,5",210,",827142","49,62854",61,"6,786885","386,065574","1,724608","98,607951",,9,19,31,"3,741935","197,419355",",991477","52,296811",46,"6,130435","343,043478","1,444176","80,343839",,90,1,2,3,150,"1,117647","55,882353",12,"4,75","237,5","1,055677","52,783844",,,1,,,,,,104,"3,971154","144,759615",",994828","36,630952",,11,,,,,,,94,"1,010638","60,159574",",256351","15,276353",
7710579,31,,,,,,,,31,"53,129032","1768,870968","12,706506","422,579001",,31,,,,,,,,,,,,,,3,2,"7,5","277,5","1,457543","56,673442",26,"22,384615","702,307692","5,35292","167,960879",,,18,5,"19,2",423,"4,24352","94,505022",8,"25,375","588,75","6,056991","139,885124",,24,7,,,,,,,,,,,,8,6,2,"9,5",175,"2,487892","46,118234",15,"17,066667","354,666667","4,075441","85,747613",,31,,,,,,,,,,,,,,,,,,,,31,"9,290323","393,064516","2,253752","95,816987",,,6,3,4,90,"1,037037","23,333333",22,"5,318182","229,090909","1,272668","55,629727",,9,19,3,"3,666667","206,666667",",950617","53,580247",,,,,,,9,1,1,5,250,",853659","42,682927",20,"5,5","314,5","1,338712","76,45937",,31,,,,,,,,,,,,,,,,,,,,31,"5,741935","97,741935","1,372032","23,177989",,,,,,,,,31,"2,419355","36,774194",",581385","8,846231",
7710580,115,,,,,,,,115,"71,391304","2259,26087","14,640925","464,087885",,1,26,12,"6,583333","201,25","1,341843","42,366711",76,"15,276316","401,381579","3,209274","83,984865",,,12,18,"8,722222","263,333333","1,7578","53,136291",85,"14,411765","458,823529","2,958734","94,147394",,2,26,28,"13,678571","474,642857","2,961104","103,381529",59,"23,847458","776,186441","4,836696","157,828129",,45,68,1,41,1260,"6,674419","205,116279",1,37,1200,"9,592593","311,111111",,1,10,25,"8,92","265,2","1,787126","52,773773",79,"14,392405","431,772152","2,937534","88,126016",,6,,5,1,60,",24488","14,692811",104,2,120,",42636","25,581586",,,,,,,,,115,"22,269565","450,869565","4,571992","93,969367",,13,7,12,2,90,",499974","22,498842",83,"3,168675","250,120482",",661313","51,996334",,6,61,31,"4,354839","232,258065",",89623","48,033075",17,"5,941176","302,941176","1,323964","68,419236",,,8,20,"7,6","260,25","1,519226","51,56617",87,"11,425287","439,482759","2,361218","89,769669",,78,9,5,3,174,",636082","37,164912",23,"4,173913","225,652174",",817253","44,084822",,,,,,,,,115,"6,243478","220,304348","1,338129","47,303269",,3,,,,,,,112,"1,589286","51,5625",",334539","10,964203",
7710581,236,,,10,"16,8","637,5","4,051326","153,622507",226,"35,314159","1307,787611","8,330443","309,826508",,1,20,20,"7,2","195,75","1,589128","43,905022",195,"10,14359","274,615385","2,411949","65,346811",,,39,27,"7,666667",230,"1,745346","52,360368",170,"13,123529","394,235294","3,038421","91,318339",,2,25,32,12,"427,03125","2,659346","99,842686",177,"27,508475","911,101695","6,573123","218,964262",,17,214,1,58,2625,"6,548387","296,370968",4,"59,75","2126,25","9,392352","324,17323",,,40,28,"5,642857","169,285714","1,573525","47,205749",168,"15,02381","451,458333","3,374047","101,339253",,42,,14,1,60,",249409","14,964516",180,"2,011111","120,666667",",529926","31,795548",,2,47,23,"3,086957","126,304348",",838022","34,480916",164,"4,378049","191,768293","1,105411","49,003441",,43,45,12,"2,166667","92,5",",587357","24,99344",136,"3,051471","149,889706",",76348","37,990959",,,139,49,"6,142857","191,938776","1,59572","49,596138",48,"8,4375","306,25","2,165593","78,213335",,69,26,47,"3,06383","183,829787",",761106","45,666329",94,"4,808511","288,031915","1,125252","67,461099",,206,20,6,3,180,",67751","40,650575",4,"5,25",315,",854149","51,248906",,1,13,,,,,,222,"3,846847","81,261261",",955322","20,065562",,7,,,,,,,229,"1,183406","31,965066",",303449","8,257262",
7710582,115,,,,,,,,115,"47,295652","1528,956522","13,709455","444,249813",,,22,,,,,,93,"18,44086","568,548387","5,27241","161,844807",,2,24,2,"6,5",195,"1,685186","50,555556",87,"17,988506","574,655172","5,08431","162,529723",,7,25,17,"9,529412","380,294118","2,657454","105,688544",66,"15,060606","604,090909","4,411273","177,945795",,66,39,7,"23,428571","994,285714","6,037037","256,349206",3,"27,666667",1200,"7,36642","319,407407",,62,14,8,"5,25","163,75","1,628796","51,051389",31,"11,354839","333,548387","3,252621","95,576492",,14,,15,1,60,",301605","18,096297",86,"2,430233","145,813953",",710409","42,624537",,11,4,17,3,"119,117647",",858678","33,722184",83,"4,325301","187,409639","1,30806","56,51916",,11,6,,,,,,98,"3,183673","184,591837",",945876","54,798721",,5,35,30,"2,5",142,",77058","44,22597",45,"4,266667",250,"1,239652","72,731488",,67,2,10,"4,5",205,"1,193889","54,418519",36,"5,805556","265,833333","1,7181","78,679847",,108,2,,,,,,5,"4,4",264,"1,285926","77,155555",,1,,5,1,30,",313704","9,411111",109,"2,522936","101,926606",",744678","30,115817",,26,,,,,,,89,"1,146067","61,011236",",334846","17,908046",
7710583,141,,1,1,31,1020,"5,292683","174,146341",139,"42,28777","1400,395683","10,647834","353,170569",,2,28,26,"6,153846","182,307692","1,459653","42,062392",85,"9,435294","372,529412","2,448735","95,257989",,,6,8,"4,125","191,25","1,085419","50,307377",127,"10,535433","448,346457","2,664203","113,890587",,3,25,32,"7,28125","372,1875","1,916275","98,6813",81,"13,148148","649,259259","3,128039","156,254875",,91,48,1,25,1140,"6,481481","295,555556",1,65,3300,"13,382353","679,411765",,1,5,29,"8,896552","198,448276","2,320164","51,762918",106,"18,783019","414,150943","4,655398","102,415282",,26,,12,1,60,",304274","18,256457",103,"2,135922","128,15534",",551433","33,085988",,3,10,18,2,"115,833333",",551309","31,97963",110,"4,854545","219,136364","1,258122","56,586467",,21,50,4,"2,25",90,",653049","27,466464",66,"3,939394","203,181818",",98307","51,93383",,4,47,23,"3,086957","208,695652",",720787","49,237073",67,"4,776119","308,059701","1,23337","79,565923",,14,60,26,"5,576923","198,461538","1,369353","48,494798",41,"7,512195","288,292683","1,958166","74,711599",,123,2,,,,,,16,"3,1875","223,125",",761551","53,308566",,5,,21,1,30,",262395","7,871869",115,"3,582609","163,043478",",902107","40,907632",,4,,,,,,,137,"1,722628","51,459854",",461602","13,825925",
